Time,SoC
1.72911e+09,-5.7
1.72911e+09,5.4
1.72911e+09,1.9
1.72912e+09,24.2
1.72912e+09,41.9
1.72912e+09,3.8
1.72912e+09,28.7
1.72912e+09,-60.7
1.72912e+09,25.8
1.72912e+09,2.1
1.72912e+09,9.6
1.72912e+09,0.6
1.72912e+09,-18.8
1.72913e+09,3.7
1.72913e+09,2
1.72913e+09,1.8
1.72913e+09,17.9
1.72913e+09,-67.1
1.72913e+09,3.2
1.72913e+09,-21.8
1.72913e+09,6.9
1.72913e+09,16.9
1.72913e+09,4.5
1.72913e+09,20.2
1.72913e+09,1.4
1.72913e+09,-61.4
1.72913e+09,-19.2
1.72913e+09,-7.3
1.72914e+09,-0.3
1.72914e+09,9.5
1.72914e+09,27.5
1.72914e+09,-6.4
1.72914e+09,19.8
1.72914e+09,2.7
1.72914e+09,20.2
1.72914e+09,54
1.72914e+09,-0.1
1.72914e+09,65.2
1.72914e+09,63.2
1.72914e+09,3.3
1.72914e+09,3.2
1.72914e+09,1.9
1.72914e+09,-53
1.72914e+09,23.2
1.72914e+09,3.7
1.72914e+09,3.3
1.72914e+09,4.2
1.72914e+09,36.2
1.72914e+09,3.5
1.72914e+09,109.7
1.72914e+09,-2
1.72914e+09,-4.9
1.72914e+09,11.4
1.72914e+09,31.8
1.72914e+09,37.2
1.72914e+09,44.8
1.72914e+09,45.5
1.72914e+09,0.6
1.72914e+09,22.3
1.72914e+09,10.9
1.72914e+09,5
1.72914e+09,3.9
1.72914e+09,19.4
1.72914e+09,3.6
1.72914e+09,3.3
1.72914e+09,53.1
1.72914e+09,49.7
