Time,SoC
1.73013e+09,8.98462
1.73013e+09,11.9385
1.73013e+09,12.4
1.73013e+09,12.5846
1.73013e+09,13
1.73013e+09,13.5077
1.73013e+09,13.6923
1.73013e+09,22.3692
1.73013e+09,40.4615
1.73013e+09,44.2
1.73013e+09,47.2923
1.73013e+09,32.1077
1.73013e+09,30.1692
1.73013e+09,38.8462
1.73013e+09,34.1846
1.73013e+09,33.2154
1.73013e+09,32.2923
1.73014e+09,22.1385
1.73014e+09,39.1692
1.73014e+09,38.0615
1.73014e+09,20.5692
1.73014e+09,39.6308
1.73014e+09,48.3077
1.73014e+09,16.1385
1.73014e+09,14.6154
1.73014e+09,12.8615
1.73014e+09,13.0462
1.73014e+09,13.1846
1.73014e+09,19.9692
1.73014e+09,13.7385
1.73014e+09,12.4923
1.73014e+09,13
1.73014e+09,13.2769
1.73014e+09,13.3231
1.73014e+09,13.4154
1.73014e+09,39.4462
1.73014e+09,9.58462
1.73014e+09,24.3077
1.73014e+09,30.7231
1.73014e+09,38.2462
1.73015e+09,26.4308
1.73015e+09,60.4923
1.73015e+09,19.9231
1.73015e+09,16.3692
1.73015e+09,47.8923
1.73015e+09,26.8
1.73015e+09,23.4769
1.73016e+09,52.1385
1.73016e+09,55
1.73016e+09,35.1077
1.73016e+09,40.8769
1.73016e+09,50.4769
1.73016e+09,87.9077
1.73016e+09,71.2462
1.73016e+09,94.0462
1.73016e+09,67.2308
1.73016e+09,46.8769
1.73016e+09,26.4308
1.73016e+09,35.5231
1.73016e+09,76.4154
1.73016e+09,80.7538
1.73016e+09,73.3692
1.73016e+09,64.2769
1.73016e+09,55.2308
1.73016e+09,23.8
1.73016e+09,-11.6923
1.73016e+09,-22.4462
1.73017e+09,-28.6769
1.73017e+09,-32.0923
1.73017e+09,-34.3077
1.73017e+09,-35.7846
1.73017e+09,-37.1692
1.73017e+09,-38.2308
1.73017e+09,-39.5692
1.73017e+09,-40.8154
1.73017e+09,-41.7385
1.73017e+09,-42.5692
1.73017e+09,-43.1231
1.73017e+09,-43.6308
1.73017e+09,-43.7231
1.73017e+09,-43.8154
1.73017e+09,-43.7231
1.73017e+09,-43.6769
1.73017e+09,-43.2154
1.73017e+09,-43.4462
1.73017e+09,-43.6769
1.73017e+09,-43.8615
1.73017e+09,-44
1.73017e+09,-44.2308
1.73017e+09,-45.0154
1.73017e+09,-45.2
1.73017e+09,-45.3846
1.73017e+09,-46.3077
1.73017e+09,-46.4
1.73017e+09,-46.8615
1.73017e+09,-47.5077
1.73017e+09,-47.6
1.73017e+09,-47.6462
1.73017e+09,-48.1077
1.73017e+09,-48.5231
1.73017e+09,-48.7538
1.73017e+09,-48.8
1.73017e+09,-48.9385
1.73017e+09,-49.7692
1.73017e+09,-50.0462
1.73017e+09,-51.0154
1.73017e+09,-51.2923
1.73017e+09,-51.9846
1.73017e+09,-52.4
1.73017e+09,-53
1.73017e+09,-53.6462
1.73017e+09,-54.4308
1.73017e+09,-55.2154
1.73017e+09,-56.0462
1.73017e+09,-57.0615
1.73017e+09,-58.3538
1.73018e+09,-59.7385
1.73018e+09,-61.2615
1.73018e+09,-63.4769
1.73018e+09,-67.4462
1.73018e+09,-39.9846
1.73018e+09,138.492
1.7302e+09,25.5077
1.73022e+09,-4.76923
1.73022e+09,7.55385
1.73022e+09,13.2769
1.73022e+09,38.5231
1.73022e+09,25.5077
1.73022e+09,16.9231
1.73022e+09,12.0769
1.73022e+09,12.4
1.73022e+09,24.6308
1.73022e+09,29.6154
1.73022e+09,26.9846
1.73022e+09,55.6923
1.73022e+09,41.6154
1.73022e+09,27.9077
1.73022e+09,22.8308
1.73022e+09,39.5385
1.73022e+09,9.81538
1.73023e+09,21.1692
1.73023e+09,43.2769
1.73023e+09,38.8923
1.73023e+09,35.5692
